latitude,longitude,track_id,course_type,outline_type,run_up_type
40.673976, -73.826863,AQU,D,outer,none
40.674084, -73.826836,AQU,D,outer,none
40.674196, -73.826818,AQU,D,outer,none
40.674311, -73.826812,AQU,D,outer,none
40.674397, -73.826823,AQU,D,outer,none
40.674508, -73.826837,AQU,D,outer,none
40.674641, -73.826875,AQU,D,outer,none
40.674752, -73.826923,AQU,D,outer,none
40.674863, -73.826983,AQU,D,outer,none
40.674968, -73.827053,AQU,D,outer,none
40.675088, -73.827148,AQU,D,outer,none
40.675178, -73.827232,AQU,D,outer,none
40.675269, -73.827331,AQU,D,outer,none
40.675381, -73.827477,AQU,D,outer,none
40.675451, -73.827593,AQU,D,outer,none
40.675517, -73.827707,AQU,D,outer,none
40.675573, -73.827826,AQU,D,outer,none
40.675657, -73.828058,AQU,D,outer,none
40.675701, -73.828201,AQU,D,outer,none
40.675737, -73.828367,AQU,D,outer,none
40.675769, -73.828586,AQU,D,outer,none
40.675780, -73.828748,AQU,D,outer,none
40.675780, -73.828954,AQU,D,outer,none
40.675767, -73.829129,AQU,D,outer,none
40.675746, -73.829284,AQU,D,outer,none
40.675709, -73.829472,AQU,D,outer,none
40.675681, -73.829575,AQU,D,outer,none
40.675629, -73.829745,AQU,D,outer,none
40.675569, -73.829893,AQU,D,outer,none
40.675496, -73.830043,AQU,D,outer,none
40.675414, -73.830182,AQU,D,outer,none
40.675327, -73.830307,AQU,D,outer,none
40.675262, -73.830384,AQU,D,outer,none
40.675160, -73.830478,AQU,D,outer,none
40.675051, -73.830559,AQU,D,outer,none
40.674965, -73.830617,AQU,D,outer,none
40.674846, -73.830693,AQU,D,outer,none
40.674796, -73.830725,AQU,D,outer,none
40.674692, -73.830775,AQU,D,outer,none
40.674577, -73.830828,AQU,D,outer,none
40.674474, -73.830875,AQU,D,outer,none
40.674218, -73.830994,AQU,D,outer,none
40.673020, -73.831546,AQU,D,outer,none
40.672601, -73.831740,AQU,D,outer,none
40.672187, -73.831928,AQU,D,outer,none
40.672029, -73.832005,AQU,D,outer,none
40.671870, -73.832079,AQU,D,outer,none
40.671712, -73.832150,AQU,D,outer,none
40.671461, -73.832263,AQU,D,outer,none
40.671157, -73.832405,AQU,D,outer,none
40.671034, -73.832459,AQU,D,outer,none
40.670866, -73.832525,AQU,D,outer,none
40.670750, -73.832570,AQU,D,outer,none
40.670627, -73.832596,AQU,D,outer,none
40.670537, -73.832612,AQU,D,outer,none
40.670467, -73.832620,AQU,D,outer,none
40.670427, -73.832628,AQU,D,outer,none
40.670389, -73.832630,AQU,D,outer,none
40.670336, -73.832654,AQU,D,outer,none
40.670293, -73.832654,AQU,D,outer,none
40.670229, -73.832643,AQU,D,outer,none
40.670171, -73.832631,AQU,D,outer,none
40.670028, -73.832550,AQU,D,outer,none
40.669955, -73.832515,AQU,D,outer,none
40.669879, -73.832476,AQU,D,outer,none
40.669804, -73.832430,AQU,D,outer,none
40.669731, -73.832383,AQU,D,outer,none
40.669660, -73.832326,AQU,D,outer,none
40.669589, -73.832269,AQU,D,outer,none
40.669523, -73.832204,AQU,D,outer,none
40.669459, -73.832137,AQU,D,outer,none
40.669399, -73.832065,AQU,D,outer,none
40.669340, -73.831987,AQU,D,outer,none
40.669304, -73.831933,AQU,D,outer,none
40.669250, -73.831851,AQU,D,outer,none
40.669201, -73.831765,AQU,D,outer,none
40.669156, -73.831675,AQU,D,outer,none
40.669110, -73.831573,AQU,D,outer,none
40.669076, -73.831486,AQU,D,outer,none
40.669041, -73.831387,AQU,D,outer,none
40.669010, -73.831287,AQU,D,outer,none
40.668983, -73.831182,AQU,D,outer,none
40.668961, -73.831079,AQU,D,outer,none
40.668939, -73.830942,AQU,D,outer,none
40.668934, -73.830903,AQU,D,outer,none
40.668919, -73.830743,AQU,D,outer,none
40.668912, -73.830563,AQU,D,outer,none
40.668920, -73.830409,AQU,D,outer,none
40.668933, -73.830262,AQU,D,outer,none
40.668960, -73.830083,AQU,D,outer,none
40.668971, -73.830020,AQU,D,outer,none
40.669023, -73.829845,AQU,D,outer,none
40.669084, -73.829686,AQU,D,outer,none
40.669110, -73.829622,AQU,D,outer,none
40.669144, -73.829564,AQU,D,outer,none
40.669247, -73.829369,AQU,D,outer,none
40.669238, -73.829358,AQU,D,outer,partial
40.669110, -73.829417,AQU,D,outer,direct
40.668261, -73.829809,AQU,D,outer,direct
40.670225, -73.828914,AQU,D,inner,none
40.670625, -73.828730,AQU,D,inner,none
40.670943, -73.828583,AQU,D,inner,none
40.671275, -73.828428,AQU,D,inner,none
40.671552, -73.828302,AQU,D,inner,none
40.671928, -73.828131,AQU,D,inner,none
40.672246, -73.827985,AQU,D,inner,none
40.672479, -73.827876,AQU,D,inner,none
40.672801, -73.827729,AQU,D,inner,none
40.673084, -73.827598,AQU,D,inner,none
40.673400, -73.827453,AQU,D,inner,none
40.673707, -73.827312,AQU,D,inner,none
40.673882, -73.827236,AQU,D,inner,none
40.673983, -73.827197,AQU,D,inner,none
40.674056, -73.827177,AQU,D,inner,none
40.674139, -73.827160,AQU,D,inner,none
40.674248, -73.827154,AQU,D,inner,none
40.674336, -73.827155,AQU,D,inner,none
40.674408, -73.827163,AQU,D,inner,none
40.674493, -73.827180,AQU,D,inner,none
40.674595, -73.827209,AQU,D,inner,none
40.674652, -73.827231,AQU,D,inner,none
40.674739, -73.827270,AQU,D,inner,none
40.674809, -73.827308,AQU,D,inner,none
40.674864, -73.827344,AQU,D,inner,none
40.674940, -73.827401,AQU,D,inner,none
40.675037, -73.827487,AQU,D,inner,none
40.675131, -73.827588,AQU,D,inner,none
40.675212, -73.827691,AQU,D,inner,none
40.675296, -73.827826,AQU,D,inner,none
40.675373, -73.827975,AQU,D,inner,none
40.675432, -73.828120,AQU,D,inner,none
40.675484, -73.828294,AQU,D,inner,none
40.675506, -73.828386,AQU,D,inner,none
40.675528, -73.828512,AQU,D,inner,none
40.675545, -73.828644,AQU,D,inner,none
40.675553, -73.828802,AQU,D,inner,none
40.675548, -73.828972,AQU,D,inner,none
40.675537, -73.829095,AQU,D,inner,none
40.675521, -73.829199,AQU,D,inner,none
40.675492, -73.829344,AQU,D,inner,none
40.675465, -73.829447,AQU,D,inner,none
40.675441, -73.829523,AQU,D,inner,none
40.675390, -73.829655,AQU,D,inner,none
40.675333, -73.829775,AQU,D,inner,none
40.675271, -73.829883,AQU,D,inner,none
40.675191, -73.829997,AQU,D,inner,none
40.675147, -73.830051,AQU,D,inner,none
40.675062, -73.830151,AQU,D,inner,none
40.674963, -73.830245,AQU,D,inner,none
40.674870, -73.830318,AQU,D,inner,none
40.674798, -73.830365,AQU,D,inner,none
40.674696, -73.830417,AQU,D,inner,none
40.674601, -73.830462,AQU,D,inner,none
40.674217, -73.830640,AQU,D,inner,none
40.673750, -73.830854,AQU,D,inner,none
40.673435, -73.831001,AQU,D,inner,none
40.673037, -73.831184,AQU,D,inner,none
40.672685, -73.831346,AQU,D,inner,none
40.672273, -73.831536,AQU,D,inner,none
40.671920, -73.831700,AQU,D,inner,none
40.671592, -73.831851,AQU,D,inner,none
40.671153, -73.832054,AQU,D,inner,none
40.670911, -73.832166,AQU,D,inner,none
40.670812, -73.832207,AQU,D,inner,none
40.670703, -73.832242,AQU,D,inner,none
40.670612, -73.832266,AQU,D,inner,none
40.670511, -73.832283,AQU,D,inner,none
40.670419, -73.832287,AQU,D,inner,none
40.670328, -73.832285,AQU,D,inner,none
40.670256, -73.832275,AQU,D,inner,none
40.670181, -73.832258,AQU,D,inner,none
40.670089, -73.832228,AQU,D,inner,none
40.670007, -73.832195,AQU,D,inner,none
40.669891, -73.832136,AQU,D,inner,none
40.669770, -73.832052,AQU,D,inner,none
40.669691, -73.831987,AQU,D,inner,none
40.669586, -73.831879,AQU,D,inner,none
40.669502, -73.831776,AQU,D,inner,none
40.669431, -73.831670,AQU,D,inner,none
40.669360, -73.831547,AQU,D,inner,none
40.669299, -73.831416,AQU,D,inner,none
40.669244, -73.831269,AQU,D,inner,none
40.669229, -73.831217,AQU,D,inner,none
40.669189, -73.831065,AQU,D,inner,none
40.669164, -73.830929,AQU,D,inner,none
40.669153, -73.830854,AQU,D,inner,none
40.669142, -73.830707,AQU,D,inner,none
40.669138, -73.830591,AQU,D,inner,none
40.669140, -73.830516,AQU,D,inner,none
40.669147, -73.830403,AQU,D,inner,none
40.669165, -73.830263,AQU,D,inner,none
40.669195, -73.830105,AQU,D,inner,none
40.669239, -73.829946,AQU,D,inner,none
40.669308, -73.829763,AQU,D,inner,none
40.669361, -73.829651,AQU,D,inner,none
40.669417, -73.829553,AQU,D,inner,none
40.669495, -73.829436,AQU,D,inner,none
40.669603, -73.829305,AQU,D,inner,none
40.669712, -73.829196,AQU,D,inner,none
40.669779, -73.829142,AQU,D,inner,none
40.669903, -73.829066,AQU,D,inner,none
40.669981, -73.829026,AQU,D,inner,none
40.670544, -73.828821,AQU,O,outer,none
40.670738, -73.828733,AQU,O,outer,none
40.671324, -73.828465,AQU,O,outer,none
40.671902, -73.828200,AQU,O,outer,none
40.672263, -73.828031,AQU,O,outer,none
40.672546, -73.827901,AQU,O,outer,none
40.672858, -73.827759,AQU,O,outer,none
40.673143, -73.827628,AQU,O,outer,none
40.673429, -73.827496,AQU,O,outer,none
40.673504, -73.827461,AQU,O,outer,none
40.673662, -73.827388,AQU,O,outer,none
40.673813, -73.827319,AQU,O,outer,none
40.673950, -73.827262,AQU,O,outer,none
40.674034, -73.827233,AQU,O,outer,none
40.674116, -73.827215,AQU,O,outer,none
40.674199, -73.827205,AQU,O,outer,none
40.674282, -73.827200,AQU,O,outer,none
40.674374, -73.827204,AQU,O,outer,none
40.674459, -73.827214,AQU,O,outer,none
40.674554, -73.827232,AQU,O,outer,none
40.674673, -73.827273,AQU,O,outer,none
40.674744, -73.827305,AQU,O,outer,none
40.674841, -73.827359,AQU,O,outer,none
40.674935, -73.827425,AQU,O,outer,none
40.675005, -73.827485,AQU,O,outer,none
40.675093, -73.827571,AQU,O,outer,none
40.675164, -73.827659,AQU,O,outer,none
40.675250, -73.827778,AQU,O,outer,none
40.675312, -73.827895,AQU,O,outer,none
40.675372, -73.828021,AQU,O,outer,none
40.675416, -73.828131,AQU,O,outer,none
40.675464, -73.828289,AQU,O,outer,none
40.675498, -73.828440,AQU,O,outer,none
40.675525, -73.828632,AQU,O,outer,none
40.675532, -73.828775,AQU,O,outer,none
40.675532, -73.828889,AQU,O,outer,none
40.675522, -73.829051,AQU,O,outer,none
40.675496, -73.829231,AQU,O,outer,none
40.675432, -73.829474,AQU,O,outer,none
40.675373, -73.829636,AQU,O,outer,none
40.675330, -73.829732,AQU,O,outer,none
40.675247, -73.829882,AQU,O,outer,none
40.675118, -73.830055,AQU,O,outer,none
40.675049, -73.830133,AQU,O,outer,none
40.674996, -73.830184,AQU,O,outer,none
40.674891, -73.830273,AQU,O,outer,none
40.674792, -73.830338,AQU,O,outer,none
40.674692, -73.830389,AQU,O,outer,none
40.674568, -73.830448,AQU,O,outer,none
40.674273, -73.830584,AQU,O,outer,none
40.673967, -73.830723,AQU,O,outer,none
40.673538, -73.830921,AQU,O,outer,none
40.673100, -73.831124,AQU,O,outer,none
40.672809, -73.831258,AQU,O,outer,none
40.672454, -73.831421,AQU,O,outer,none
40.672149, -73.831561,AQU,O,outer,none
40.671821, -73.831713,AQU,O,outer,none
40.671511, -73.831855,AQU,O,outer,none
40.671177, -73.832009,AQU,O,outer,none
40.670984, -73.832097,AQU,O,outer,none
40.670868, -73.832145,AQU,O,outer,none
40.670743, -73.832191,AQU,O,outer,none
40.670637, -73.832217,AQU,O,outer,none
40.670539, -73.832233,AQU,O,outer,none
40.670423, -73.832240,AQU,O,outer,none
40.670340, -73.832233,AQU,O,outer,none
40.670228, -73.832216,AQU,O,outer,none
40.670092, -73.832174,AQU,O,outer,none
40.669954, -73.832111,AQU,O,outer,none
40.669846, -73.832038,AQU,O,outer,none
40.669704, -73.831917,AQU,O,outer,none
40.669604, -73.831806,AQU,O,outer,none
40.669513, -73.831683,AQU,O,outer,none
40.669459, -73.831590,AQU,O,outer,none
40.669396, -73.831465,AQU,O,outer,none
40.669348, -73.831350,AQU,O,outer,none
40.669305, -73.831219,AQU,O,outer,none
40.669257, -73.831030,AQU,O,outer,none
40.669237, -73.830914,AQU,O,outer,none
40.669213, -73.830715,AQU,O,outer,none
40.669208, -73.830557,AQU,O,outer,none
40.669208, -73.830383,AQU,O,outer,none
40.669226, -73.830175,AQU,O,outer,none
40.669262, -73.830002,AQU,O,outer,none
40.669315, -73.829835,AQU,O,outer,none
40.669383, -73.829674,AQU,O,outer,none
40.669446, -73.829565,AQU,O,outer,none
40.669500, -73.829480,AQU,O,outer,none
40.669633, -73.829327,AQU,O,outer,none
40.669800, -73.829187,AQU,O,outer,none
40.669897, -73.829123,AQU,O,outer,none
40.670113, -73.829022,AQU,O,outer,none
40.670370, -73.828903,AQU,O,outer,none
40.670713, -73.829223,AQU,O,inner,none
40.671152, -73.829010,AQU,O,inner,none
40.671471, -73.828852,AQU,O,inner,none
40.671777, -73.828700,AQU,O,inner,none
40.672208, -73.828491,AQU,O,inner,none
40.672629, -73.828283,AQU,O,inner,none
40.673044, -73.828083,AQU,O,inner,none
40.673396, -73.827908,AQU,O,inner,none
40.673780, -73.827720,AQU,O,inner,none
40.673849, -73.827686,AQU,O,inner,none
40.673959, -73.827637,AQU,O,inner,none
40.674053, -73.827602,AQU,O,inner,none
40.674149, -73.827574,AQU,O,inner,none
40.674226, -73.827560,AQU,O,inner,none
40.674306, -73.827555,AQU,O,inner,none
40.674401, -73.827557,AQU,O,inner,none
40.674504, -73.827578,AQU,O,inner,none
40.674581, -73.827601,AQU,O,inner,none
40.674651, -73.827631,AQU,O,inner,none
40.674735, -73.827676,AQU,O,inner,none
40.674811, -73.827730,AQU,O,inner,none
40.674885, -73.827797,AQU,O,inner,none
40.674963, -73.827879,AQU,O,inner,none
40.675053, -73.828002,AQU,O,inner,none
40.675108, -73.828095,AQU,O,inner,none
40.675167, -73.828221,AQU,O,inner,none
40.675199, -73.828310,AQU,O,inner,none
40.675212, -73.828349,AQU,O,inner,none
40.675244, -73.828478,AQU,O,inner,none
40.675268, -73.828638,AQU,O,inner,none
40.675278, -73.828789,AQU,O,inner,none
40.675273, -73.828920,AQU,O,inner,none
40.675258, -73.829055,AQU,O,inner,none
40.675212, -73.829255,AQU,O,inner,none
40.675179, -73.829351,AQU,O,inner,none
40.675142, -73.829446,AQU,O,inner,none
40.675073, -73.829572,AQU,O,inner,none
40.675011, -73.829668,AQU,O,inner,none
40.674949, -73.829747,AQU,O,inner,none
40.674874, -73.829823,AQU,O,inner,none
40.674786, -73.829898,AQU,O,inner,none
40.674632, -73.829997,AQU,O,inner,none
40.674489, -73.830069,AQU,O,inner,none
40.674157, -73.830222,AQU,O,inner,none
40.673948, -73.830319,AQU,O,inner,none
40.673618, -73.830471,AQU,O,inner,none
40.673340, -73.830597,AQU,O,inner,none
40.673090, -73.830714,AQU,O,inner,none
40.672748, -73.830873,AQU,O,inner,none
40.672407, -73.831029,AQU,O,inner,none
40.672182, -73.831134,AQU,O,inner,none
40.671908, -73.831260,AQU,O,inner,none
40.671544, -73.831427,AQU,O,inner,none
40.671231, -73.831571,AQU,O,inner,none
40.671010, -73.831673,AQU,O,inner,none
40.670874, -73.831735,AQU,O,inner,none
40.670782, -73.831774,AQU,O,inner,none
40.670675, -73.831812,AQU,O,inner,none
40.670573, -73.831838,AQU,O,inner,none
40.670484, -73.831850,AQU,O,inner,none
40.670400, -73.831852,AQU,O,inner,none
40.670275, -73.831833,AQU,O,inner,none
40.670143, -73.831790,AQU,O,inner,none
40.670076, -73.831754,AQU,O,inner,none
40.669956, -73.831676,AQU,O,inner,none
40.669882, -73.831609,AQU,O,inner,none
40.669784, -73.831497,AQU,O,inner,none
40.669717, -73.831396,AQU,O,inner,none
40.669636, -73.831236,AQU,O,inner,none
40.669586, -73.831096,AQU,O,inner,none
40.669555, -73.830978,AQU,O,inner,none
40.669526, -73.830793,AQU,O,inner,none
40.669522, -73.830642,AQU,O,inner,none
40.669529, -73.830484,AQU,O,inner,none
40.669545, -73.830376,AQU,O,inner,none
40.669597, -73.830172,AQU,O,inner,none
40.669651, -73.830039,AQU,O,inner,none
40.669721, -73.829905,AQU,O,inner,none
40.669799, -73.829797,AQU,O,inner,none
40.669876, -73.829712,AQU,O,inner,none
40.669957, -73.829637,AQU,O,inner,none
40.670010, -73.829593,AQU,O,inner,none
40.670103, -73.829533,AQU,O,inner,none
40.670213, -73.829470,AQU,O,inner,none
40.670324, -73.829413,AQU,O,inner,none
40.670656, -73.829272,AQU,I,outer,none
40.670943, -73.829131,AQU,I,outer,none
40.671242, -73.828982,AQU,I,outer,none
40.671527, -73.828842,AQU,I,outer,none
40.671939, -73.828646,AQU,I,outer,none
40.672413, -73.828413,AQU,I,outer,none
40.672866, -73.828194,AQU,I,outer,none
40.673241, -73.828006,AQU,I,outer,none
40.673552, -73.827861,AQU,I,outer,none
40.673878, -73.827704,AQU,I,outer,none
40.674008, -73.827641,AQU,I,outer,none
40.674142, -73.827601,AQU,I,outer,none
40.674294, -73.827579,AQU,I,outer,none
40.674415, -73.827590,AQU,I,outer,none
40.674516, -73.827616,AQU,I,outer,none
40.674611, -73.827645,AQU,I,outer,none
40.674719, -73.827702,AQU,I,outer,none
40.674791, -73.827752,AQU,I,outer,none
40.674865, -73.827820,AQU,I,outer,none
40.674942, -73.827904,AQU,I,outer,none
40.675026, -73.828017,AQU,I,outer,none
40.675097, -73.828144,AQU,I,outer,none
40.675151, -73.828252,AQU,I,outer,none
40.675189, -73.828360,AQU,I,outer,none
40.675224, -73.828503,AQU,I,outer,none
40.675250, -73.828691,AQU,I,outer,none
40.675254, -73.828867,AQU,I,outer,none
40.675234, -73.829056,AQU,I,outer,none
40.675194, -73.829241,AQU,I,outer,none
40.675157, -73.829357,AQU,I,outer,none
40.675085, -73.829512,AQU,I,outer,none
40.674998, -73.829653,AQU,I,outer,none
40.674922, -73.829745,AQU,I,outer,none
40.674809, -73.829854,AQU,I,outer,none
40.674706, -73.829929,AQU,I,outer,none
40.674567, -73.830006,AQU,I,outer,none
40.674314, -73.830126,AQU,I,outer,none
40.674060, -73.830246,AQU,I,outer,none
40.673670, -73.830422,AQU,I,outer,none
40.673297, -73.830597,AQU,I,outer,none
40.672914, -73.830773,AQU,I,outer,none
40.672491, -73.830968,AQU,I,outer,none
40.672122, -73.831139,AQU,I,outer,none
40.671759, -73.831304,AQU,I,outer,none
40.671420, -73.831459,AQU,I,outer,none
40.670968, -73.831671,AQU,I,outer,none
40.670810, -73.831742,AQU,I,outer,none
40.670678, -73.831789,AQU,I,outer,none
40.670492, -73.831829,AQU,I,outer,none
40.670362, -73.831826,AQU,I,outer,none
40.670259, -73.831807,AQU,I,outer,none
40.670019, -73.831694,AQU,I,outer,none
40.669852, -73.831554,AQU,I,outer,none
40.669748, -73.831415,AQU,I,outer,none
40.669664, -73.831257,AQU,I,outer,none
40.669599, -73.831081,AQU,I,outer,none
40.669567, -73.830961,AQU,I,outer,none
40.669540, -73.830742,AQU,I,outer,none
40.669539, -73.830601,AQU,I,outer,none
40.669569, -73.830351,AQU,I,outer,none
40.669626, -73.830147,AQU,I,outer,none
40.669698, -73.829984,AQU,I,outer,none
40.669802, -73.829821,AQU,I,outer,none
40.669926, -73.829686,AQU,I,outer,none
40.670042, -73.829590,AQU,I,outer,none
40.670131, -73.829547,AQU,I,outer,none
40.670296, -73.829461,AQU,I,outer,none
40.670350, -73.829721,AQU,I,inner,none
40.670559, -73.829624,AQU,I,inner,none
40.670868, -73.829482,AQU,I,inner,none
40.671161, -73.829344,AQU,I,inner,none
40.671419, -73.829220,AQU,I,inner,none
40.671636, -73.829114,AQU,I,inner,none
40.671850, -73.829007,AQU,I,inner,none
40.672053, -73.828902,AQU,I,inner,none
40.672260, -73.828791,AQU,I,inner,none
40.672506, -73.828668,AQU,I,inner,none
40.672701, -73.828577,AQU,I,inner,none
40.672868, -73.828497,AQU,I,inner,none
40.673075, -73.828394,AQU,I,inner,none
40.673279, -73.828295,AQU,I,inner,none
40.673454, -73.828211,AQU,I,inner,none
40.673637, -73.828113,AQU,I,inner,none
40.673823, -73.828031,AQU,I,inner,none
40.673956, -73.827968,AQU,I,inner,none
40.674051, -73.827934,AQU,I,inner,none
40.674171, -73.827902,AQU,I,inner,none
40.674260, -73.827891,AQU,I,inner,none
40.674370, -73.827889,AQU,I,inner,none
40.674462, -73.827906,AQU,I,inner,none
40.674546, -73.827931,AQU,I,inner,none
40.674621, -73.827973,AQU,I,inner,none
40.674693, -73.828022,AQU,I,inner,none
40.674781, -73.828113,AQU,I,inner,none
40.674843, -73.828205,AQU,I,inner,none
40.674921, -73.828339,AQU,I,inner,none
40.674964, -73.828445,AQU,I,inner,none
40.675004, -73.828585,AQU,I,inner,none
40.675025, -73.828719,AQU,I,inner,none
40.675032, -73.828882,AQU,I,inner,none
40.675007, -73.829070,AQU,I,inner,none
40.674955, -73.829235,AQU,I,inner,none
40.674895, -73.829358,AQU,I,inner,none
40.674810, -73.829486,AQU,I,inner,none
40.674702, -73.829594,AQU,I,inner,none
40.674605, -73.829666,AQU,I,inner,none
40.674512, -73.829723,AQU,I,inner,none
40.674276, -73.829855,AQU,I,inner,none
40.674138, -73.829932,AQU,I,inner,none
40.674110, -73.829938,AQU,I,inner,partial
40.674324, -73.829701,AQU,I,inner,direct
40.674604, -73.829389,AQU,I,inner,direct
40.674985, -73.828965,AQU,I,inner,direct
40.674824, -73.828714,AQU,I,inner,direct
40.674468, -73.829102,AQU,I,inner,direct
40.674014, -73.829598,AQU,I,inner,direct
40.673633, -73.830021,AQU,I,inner,direct
40.673440, -73.830221,AQU,I,inner,direct
40.673329, -73.830265,AQU,I,inner,partial
40.673136, -73.830365,AQU,I,inner,partial
40.673194, -73.830639,AQU,I,inner,direct
40.673689, -73.830407,AQU,I,inner,direct
40.672758, -73.830540,AQU,I,inner,none
40.672396, -73.830704,AQU,I,inner,none
40.672129, -73.830823,AQU,I,inner,none
40.671812, -73.830977,AQU,I,inner,none
40.671549, -73.831107,AQU,I,inner,none
40.670824, -73.831417,AQU,I,inner,none
40.670672, -73.831488,AQU,I,inner,none
40.670566, -73.831523,AQU,I,inner,none
40.670442, -73.831538,AQU,I,inner,none
40.670310, -73.831525,AQU,I,inner,none
40.670205, -73.831493,AQU,I,inner,none
40.670088, -73.831426,AQU,I,inner,none
40.669991, -73.831340,AQU,I,inner,none
40.669932, -73.831260,AQU,I,inner,none
40.669865, -73.831150,AQU,I,inner,none
40.669796, -73.830964,AQU,I,inner,none
40.669770, -73.830851,AQU,I,inner,none
40.669752, -73.830664,AQU,I,inner,none
40.669756, -73.830554,AQU,I,inner,none
40.669790, -73.830343,AQU,I,inner,none
40.669835, -73.830229,AQU,I,inner,none
40.669921, -73.830062,AQU,I,inner,none
40.670008, -73.829956,AQU,I,inner,none
40.670108, -73.829866,AQU,I,inner,none
40.670201, -73.829806,AQU,I,inner,none
40.670468, -73.830507,AQU,extra,lake1,NA
40.670463, -73.830399,AQU,extra,lake1,NA
40.670485, -73.830260,AQU,extra,lake1,NA
40.670534, -73.830130,AQU,extra,lake1,NA
40.670611, -73.830025,AQU,extra,lake1,NA
40.670663, -73.829980,AQU,extra,lake1,NA
40.670727, -73.829966,AQU,extra,lake1,NA
40.670802, -73.829960,AQU,extra,lake1,NA
40.670852, -73.829959,AQU,extra,lake1,NA
40.670972, -73.829908,AQU,extra,lake1,NA
40.671079, -73.829857,AQU,extra,lake1,NA
40.671185, -73.829812,AQU,extra,lake1,NA
40.671232, -73.829825,AQU,extra,lake1,NA
40.671286, -73.829871,AQU,extra,lake1,NA
40.671331, -73.829971,AQU,extra,lake1,NA
40.671374, -73.830147,AQU,extra,lake1,NA
40.671398, -73.830286,AQU,extra,lake1,NA
40.671367, -73.830361,AQU,extra,lake1,NA
40.671292, -73.830424,AQU,extra,lake1,NA
40.671166, -73.830481,AQU,extra,lake1,NA
40.671129, -73.830513,AQU,extra,lake1,NA
40.671100, -73.830586,AQU,extra,lake1,NA
40.671085, -73.830653,AQU,extra,lake1,NA
40.671064, -73.830694,AQU,extra,lake1,NA
40.670910, -73.830732,AQU,extra,lake1,NA
40.670711, -73.830761,AQU,extra,lake1,NA
40.670665, -73.830762,AQU,extra,lake1,NA
40.670611, -73.830743,AQU,extra,lake1,NA
40.670554, -73.830704,AQU,extra,lake1,NA
40.670514, -73.830641,AQU,extra,lake1,NA
40.670483, -73.830563,AQU,extra,lake1,NA
40.672264, -73.829515,AQU,extra,lake2,NA
40.672267, -73.829467,AQU,extra,lake2,NA
40.672275, -73.829420,AQU,extra,lake2,NA
40.672288, -73.829386,AQU,extra,lake2,NA
40.672317, -73.829357,AQU,extra,lake2,NA
40.672347, -73.829332,AQU,extra,lake2,NA
40.672402, -73.829292,AQU,extra,lake2,NA
40.672439, -73.829264,AQU,extra,lake2,NA
40.672460, -73.829242,AQU,extra,lake2,NA
40.672477, -73.829221,AQU,extra,lake2,NA
40.672520, -73.829210,AQU,extra,lake2,NA
40.672560, -73.829186,AQU,extra,lake2,NA
40.672593, -73.829161,AQU,extra,lake2,NA
40.672623, -73.829141,AQU,extra,lake2,NA
40.672659, -73.829136,AQU,extra,lake2,NA
40.672693, -73.829133,AQU,extra,lake2,NA
40.672746, -73.829122,AQU,extra,lake2,NA
40.672790, -73.829100,AQU,extra,lake2,NA
40.672826, -73.829072,AQU,extra,lake2,NA
40.672878, -73.829058,AQU,extra,lake2,NA
40.672911, -73.829060,AQU,extra,lake2,NA
40.672930, -73.829092,AQU,extra,lake2,NA
40.672928, -73.829165,AQU,extra,lake2,NA
40.672919, -73.829198,AQU,extra,lake2,NA
40.672901, -73.829221,AQU,extra,lake2,NA
40.672840, -73.829270,AQU,extra,lake2,NA
40.672756, -73.829324,AQU,extra,lake2,NA
40.672664, -73.829377,AQU,extra,lake2,NA
40.672576, -73.829426,AQU,extra,lake2,NA
40.672512, -73.829465,AQU,extra,lake2,NA
40.672470, -73.829499,AQU,extra,lake2,NA
40.672411, -73.829542,AQU,extra,lake2,NA
40.672379, -73.829558,AQU,extra,lake2,NA
40.672358, -73.829551,AQU,extra,lake2,NA
40.715171, -73.715551,BEL,D,outer,direct
40.715077, -73.715194,BEL,D,outer,direct
40.714983, -73.714777,BEL,D,outer,direct
40.715200, -73.714667,BEL,D,outer,direct
40.715306, -73.715096,BEL,D,outer,direct
40.715394, -73.715425,BEL,D,outer,direct
40.715540, -73.715987,BEL,D,outer,direct
40.715653, -73.716425,BEL,D,outer,direct
40.715764, -73.716853,BEL,D,outer,direct
40.715810, -73.717023,BEL,D,outer,partial
40.715851, -73.717177,BEL,D,outer,partial
40.716039, -73.717914,BEL,D,outer,partial
40.716206, -73.718579,BEL,D,outer,none
40.716359, -73.719184,BEL,D,outer,none
40.716660, -73.720364,BEL,D,outer,none
40.716830, -73.721036,BEL,D,outer,none
40.717024, -73.721792,BEL,D,outer,none
40.717168, -73.722352,BEL,D,outer,none
40.717285, -73.722801,BEL,D,outer,none
40.717399, -73.723239,BEL,D,outer,none
40.717547, -73.723816,BEL,D,outer,none
40.717700, -73.724410,BEL,D,outer,none
40.717753, -73.724631,BEL,D,outer,none
40.717816, -73.724895,BEL,D,outer,none
40.717855, -73.725074,BEL,D,outer,none
40.717878, -73.725310,BEL,D,outer,none
40.717884, -73.725553,BEL,D,outer,none
40.717874, -73.725779,BEL,D,outer,none
40.717858, -73.725943,BEL,D,outer,none
40.717827, -73.726164,BEL,D,outer,none
40.717794, -73.726320,BEL,D,outer,none
40.717751, -73.726470,BEL,D,outer,none
40.717684, -73.726673,BEL,D,outer,none
